crc,indtype,rndinten,expinten
607262939,4071,0,0
607262955,2110,0,0
607262963,1790,0,.0054022907
60726300X,1810,0,0
607263026,1810,0,1
607263157,3121,.00077927328,0
60726319X,1782,0,.87350732
607263202,2652,.047540076,0
607263245,3159,0,1
607263296,3461,0,1
607263368,4312,0,1
607263384,3535,0,0
607263392,1952,0,.92647058
60726351X,4111,0,0
607263552,1810,0,.70362198
607263587,3151,0,.55170459
607263595,1810,0,1
607263624,3536,.0013425695,.014087457
607263640,1790,0,.036677178
607263667,3652,0,.043005463
607263827,3050,0,0
60726386X,3133,0,0
607263966,1782,0,.76730371
607264205,1774,0,.4507401
607264213,3410,0,0
607264344,1820,0,.98205924
607264387,3410,0,0
607264483,2440,.0046655657,.59331131
607264539,3521,.017059229,.66284114
607264707,2429,0,1
607264723,1723,0,.98663616
607264774,2651,0,0
607264803,1724,0,1
607264889,1723,0,0
607264897,4353,0,.98074573
607264934,1721,0,.98195982
607265080,1810,0,1
607265136,1723,0,.72915137
607265152,1810,0,1
607265232,2440,0,.13590358
607265267,3727,.010698763,.89869606
607265494,1342,.00052096252,0
607265523,4153,0,.86261505
60726554X,2230,0,0
607265590,1810,0,.70175439
607265603,1810,.0010487805,0
607265638,3080,0,.2417011
607265670,3121,0,0
607265689,3740,0,.99322563
607265697,4046,0,1
60726570X,3410,0,0
607265806,2319,0,.045732595
607265814,3121,0,0
607265902,1492,0,.96964836
60726597X,3147,0,0
607266008,3090,0,0
607266032,2230,0,0
607266139,4029,0,0
607266147,1810,0,0
60726626X,1810,0,.96364719
607266315,2319,0,0
607266323,3529,.002111359,0
607266358,4012,0,.016696312
607266390,2663,.00461696,.16014148
607266569,2619,0,0
60726685X,3785,0,.93134481
607266999,4069,0,.95487446
607267000,3482,0,.82122988
607267019,1890,0,.28900194
607267027,4012,0,0
607267086,3442,0,.49964896
607267203,4111,0,0
607267289,2230,0,0
607267326,3030,0,0
607267369,4027,0,1
607267414,3653,0,.85887909
607267529,1810,0,.0087956702
607267705,1925,0,1
607267908,4071,0,.41626248
607267924,3525,0,0
607267967,2312,0,0
607267991,1742,0,1
607268011,4071,0,0
607268214,2653,0,0
607268230,2021,0,.12142343
60726829X,4219,0,0
607268302,3679,0,0
607268353,3626,0,.46283525
607268425,2224,.00017774092,.014100779
607268521,1919,0,0
60726853X,2224,0,0
607268740,3465,0,0
607268783,4254,0,.57274395
607268919,4041,0,0
607268935,4217,0,0
607268978,4069,0,0
607269006,3529,0,.54104209
607269022,4112,0,.0078038746
60726917X,4312,0,0
607269284,2029,0,0
607269321,3727,.031085145,0
607269460,3410,0,0
607269532,3563,0,0
607269559,4160,0,0
607269567,1890,0,1
607269591,4153,0,.82663745
607269620,3442,0,1
607269778,1810,0,1
607269831,3732,0,0
607269970,1782,0,.96674997
607269989,1499,0,.49864018
607269997,1411,0,0
60727004X,1724,0,.48346457
607270218,2221,0,0
607270250,3571,0,.37542176
607270269,3441,0,.93902153
607270314,4392,0,0
607270349,1620,0,0
607270445,3740,0,0
607270525,1782,0,.99089694
607270533,1810,0,.93166667
607270680,1723,0,.43561172
607270701,3148,0,0
607270787,4254,.00059410883,.7900511
607270904,3679,0,0
607271026,1911,0,0
607271106,2230,0,.60171282
607271149,4160,0,.70058513
607271157,2230,0,0
607271165,3617,0,.97017235
607271173,4143,.0022647493,.90716147
607271202,3090,0,.71347678
60727127X,1810,0,1
607271325,1781,0,.74466825
607271333,2029,0,.1217
607271341,3434,0,.028885832
607271421,2040,0,0
607271480,2617,0,0
607271536,2230,0,1
607271579,1782,0,.99832481
607271632,4024,.014630225,.14488746
607271659,3635,0,.058159724
607271755,1451,0,.088325009
60727178X,2619,0,0
607271800,1412,.000031257816,.00095648912
607271843,3482,0,0
607271886,4211,0,.90827483
607271974,2666,0,.55275983
607272088,1810,0,.6933803
607272184,2230,0,0
607272205,4045,0,0
607272213,1890,0,1
60727223X,2685,.000084158484,.13481764
607272256,2631,0,.28686976
607272272,1781,0,.98918664
607272280,4155,0,1
60727231X,2440,0,0
607272360,3182,0,1
607272395,3533,0,.42478967
607272424,2652,.013614297,.056075424
607272432,3463,0,0
607272483,3625,0,0
607272504,3090,0,.63346946
607272520,3740,0,.76629841
607272547,3080,0,0
607272555,3410,0,.0058509265
607272627,2990,0,.54922992
607272643,3121,0,0
607272723,1810,0,.9971289
607272811,1782,0,.3217279
607272838,3563,.030810222,.13622546
607272897,2930,0,.66023499
607272934,4160,0,.79440665
60727303X,2750,.05425936,1
607273056,3569,0,.84027779
607273072,3732,.00025186379,0
607273080,4211,.0011859104,0
607273195,3470,0,0
607273208,1782,0,0
607273259,1790,0,0
607273291,4074,0,.79863405
60727338X,4153,.00023272444,1
607273398,2040,0,.88094735
60727346X,1810,0,.97160494
607273478,3090,0,0
607273515,4099,0,.036873255
607273523,1810,0,1
607273582,1810,.00068291335,.38709295
607273611,2619,0,0
607273646,3134,0,0
607273718,1810,0,.99640262
607273726,4029,.0018204805,.17850822
607273769,3410,0,0
607273785,1810,0,0
607273793,1890,0,1
607273830,3090,.004307813,0
607273849,3727,0,0
607273929,2433,0,0
607273937,2319,0,0
607274008,1810,0,1
607274016,2230,0,0
607274032,3381,0,.52969795
607274059,1789,0,.99669659
607274104,2110,0,0
607274147,3571,0,.038387097
607274155,1810,0,.80840456
607274243,1810,0,0
607274614,1810,0,.9960053
607274788,2312,0,0
607274884,3571,0,.85105556
607274905,4391,0,0
607274913,1810,0,.96733332
607274921,3240,0,.24979429
60727506X,3434,0,0
60727514X,4160,.016934726,.078688256
60727522X,3121,0,0
607275326,4099,0,0
607275430,2230,0,0
60727549X,3434,0,.91390759
607275545,2230,.00081032416,0
607275561,1810,0,.54453701
607275588,3727,0,1
607275799,3151,0,.1768754
607275828,4041,.009257745,.21762811
607276070,1929,0,0
607276142,1724,0,.82531309
607276417,3450,0,0
607276425,4211,0,0
607276441,1810,0,.55555558
607276476,4073,0,0
607276556,3531,.0005864671,.02076639
607276572,3450,0,.26054609
607276679,2710,0,0
607276687,3483,0,0
607276775,1810,0,1
607276839,4190,0,0
607276847,2031,0,1
607276935,1810,0,1
607276994,3442,0,0
607277065,3050,0,0
60727709X,3070,0,0
60727725X,3590,0,0
607277292,1810,0,.49125597
607277444,3619,0,0
607277460,4073,.0015245624,.96442688
607277516,3489,0,0
607277524,1810,0,.99967641
607277583,2822,0,0
607277591,1412,0,0
607277719,3151,0,0
607277874,3679,0,0
607277911,4391,0,0
607277989,3070,0,.99222612
607278017,4190,0,0
607278033,2130,0,0
607278068,4312,0,0
607278121,3732,0,.61484873
60727813X,4119,0,0
607278332,4041,0,.94505239
607278500,2110,0,.77646971
607278631,2530,.0013714733,0
607278738,1810,0,.52093607
607278762,1810,0,1
607278949,1820,0,.7259571
607279001,1810,0,1
607279044,1810,0,1
607279116,1810,0,0
607279124,3431,0,.88112754
607279159,4153,0,.93460834
607279343,1810,0,.31146041
607279415,3090,0,.8175903
607279423,3461,0,1
607279458,3534,0,0
607279490,2190,0,0
607279626,2319,0,0
607279693,3562,0,.00086077343
607279722,1810,0,.49025488
607279749,1810,0,.023201248
607279757,3040,0,0
607279765,4041,0,0
607279781,3470,0,.31065983
607279917,2415,0,.5767287
60727995X,4119,.026419036,0
607280002,4012,0,.20966555
607280061,1724,0,.73241258
60728015X,2440,0,1
607280176,4172,0,.7220192
607280360,1724,0,0
607280379,3625,0,.12575868
607280686,3142,.0041975323,.1982657
607280782,3010,0,0
607280926,4021,.00038963568,.99415547
607280985,3123,0,0
607281013,1929,0,1
607281099,1810,0,.72542822
60728111X,1411,0,.29756716
607281160,1810,0,1
607281275,3541,0,.96748507
607281355,1499,0,0
607281531,3727,.02892448,.0095726736
607281590,3090,0,0
60728170X,1810,0,1
607281726,2619,0,0
607281734,3220,0,.025210084
607281769,1810,0,1
607281910,1810,0,.9034068
60728197X,2652,.0083221477,0
607282008,3535,0,0
607282024,4091,0,.029499257
607282147,3090,0,0
607282235,2822,.000017819753,0
607282307,1810,0,1
607282358,4172,0,.8534385
60728242X,4392,0,1
607282497,4113,0,.26263344
607282569,2930,0,0
607282673,2671,0,0
607282892,3360,0,.69916815
607282948,1810,0,0
607283035,3020,0,0
607283043,2720,0,.39037138
607283051,3147,0,1
607283131,3435,.00062453159,.11004247
607283238,3469,0,0
607283318,1810,0,.89389789
607283326,3565,0,0
607283385,2990,0,1
607283414,1820,0,1
607283430,3030,0,1
607283457,4391,0,0
60728349X,3470,0,.80000001
607283502,3489,0,.72989559
607283510,2940,0,1
607283625,3499,0,.23770881
607283676,2110,0,.16784155
607283684,3435,0,0
607283705,3483,.0028609112,1
607283721,1810,0,0
607283748,1724,0,.97586513
60728381X,3785,0,.935
607283924,2812,0,.050755288
607284003,3050,0,0
60728402X,2689,.0014350946,.39817351
607284089,2440,0,1
607284126,3441,0,1
607284177,2652,0,0
607284214,1724,0,.99850357
607284230,4112,.0074110329,.025213052
607284249,1810,0,.96931601
60728437X,2653,0,1
607284388,2659,0,0
607284521,3782,0,0
607284636,1790,0,.38582504
607284644,2822,0,.21244346
607284652,2822,0,0
607284687,1749,0,.26947367
607284767,3652,.0011835296,.35927007
607284847,1523,0,0
607284935,4211,0,0
60728496X,1921,0,1
607285065,2822,.000061775427,.49668473
607285073,3240,0,0
607285102,3435,0,1
607285129,3172,0,.29892287
607285145,2611,0,.15204175
60728525X,3090,.0065351333,.091166072
607285284,1810,0,1
60728533X,1351,0,0
607285401,3568,0,1
607285639,1744,0,.77162665
607285698,4222,.019012598,.96104467
607285700,3450,0,.93193376
607285743,1890,0,1
607285751,4111,0,0
607285778,4065,0,0
607285815,2221,0,0
607285989,2681,.0019493178,.11931836
607286041,3654,0,.26557234
607286076,2611,0,0
607286084,3090,0,.98852646
607286092,4160,0,1
607286148,3638,0,.22957218
607286172,1411,0,0
607286236,2421,0,.083362646
607286332,1810,0,1
607286391,3483,0,.99271739
607286412,1781,0,.97000325
60728648X,1781,0,0
607286498,4160,.017481057,.56422603
607286543,3627,0,.011539752
607286615,2652,0,0
607286623,4069,0,0
607286738,4319,0,0
607286842,1929,0,1
607286930,2319,0,0
607287108,3410,0,.43569767
607287159,2530,0,.028081978
607287175,3536,0,.0027597626
607287191,3441,0,0
607287351,4153,0,1
607287482,3410,0,1
607287490,4160,0,.14894213
607287511,1723,0,.21302702
607287589,3040,0,.2154437
607287634,4119,.0052564102,0
607287933,3617,0,0
60728808X,4216,0,.10878465
607288151,2033,0,.95739573
607288186,1810,0,1
607288215,2413,0,.72019881
607288258,1810,0,.95484877
607288290,2653,0,0
607288477,1810,.00040228499,1
607288573,2312,0,0
607288581,2990,0,.69028139
60728859X,3090,0,.99403697
607288602,1725,0,.72934115
607288653,2652,0,0
607288661,3410,0,0
60728867X,1830,0,0
607288768,1772,0,.88183916
607289023,4171,0,.83955801
607289082,4217,0,.83725315
607289197,4160,0,.16984309
607289226,1724,0,.9896335
607289242,2920,0,0
607289314,3536,0,0
607289365,1321,0,0
607289381,3740,0,.87745327
60728955X,3619,0,0
607289592,4113,0,0
607289605,4160,0,.39085624
607289760,3536,.0015100902,0
607289832,2667,.00061510073,0
607289859,4130,0,1
607289875,1782,0,.41250885
607289891,1499,0,.77180398
607290016,1529,0,0
607290315,1782,0,.62193227
607290323,1782,0,.99685341
607290374,4218,.0075217779,.35203961
607290411,2031,0,0
607290542,1781,0,.96801275
607290577,1810,0,.84517163
607290681,2421,0,1
607290710,3727,0,0
607290729,3040,0,.0062165316
607290809,1522,0,0
607290817,1412,0,0
607290868,3461,0,.39276716
607290921,3621,0,0
60729093X,4073,0,.72472197
607290964,3070,0,0
607290980,3481,.00015412278,.25568971
607291000,4065,.00033880241,.027041931
607291027,1781,0,.66648728
607291035,4069,.023291346,.95362556
607291051,4171,0,.98042119
607291107,2312,0,.046261579
607291131,3410,0,0
607291211,1723,0,.33889902
607291369,1810,0,.96543854
607291385,1810,0,1
607291430,2685,0,1
607291545,1810,0,.382
60729157X,1412,0,0
607291596,2652,0,0
607291641,4119,.0056803715,0
60729165X,3121,0,0
607291684,2110,0,.99770993
607291705,3050,0,0
607291713,1810,0,1
607291748,4312,0,.97292346
607291780,1810,0,.85391748
60729181X,1810,0,.6521284
607291860,3623,0,.5664528
607291879,2429,0,1
607291916,4215,.0038281176,.12742846
60729202X,2653,.0093514659,0
607292118,2440,0,.99795055
607292150,3488,0,.92514324
607292169,2930,.0015635994,.11235765
607292206,4041,0,0
607292230,3727,0,.2925131
607292265,1782,0,.63645446
60729237X,1810,0,.6110056
607292409,4113,.015632957,.016162802
607292417,1412,0,0
607292476,2940,.0045630736,.76011974
607292513,3020,0,0
607292548,4211,0,0
607292599,3499,0,0
607292679,3090,0,1
607292708,3153,0,.73091292
607292775,2619,0,0
607292804,3732,0,.71867698
607292812,3442,0,0
607292839,2319,0,0
607292919,1921,0,0
607292951,1412,0,0
60729296X,4027,0,.93195498
607293049,3531,0,.036677763
607293129,2312,0,0
607293137,1524,0,.076631494
607293145,4160,.0011947606,.57244331
607293161,3151,0,0
60729317X,1810,0,.87864268
607293217,4119,0,.21509299
607293225,1790,0,0
60729325X,1810,0,1
607293284,1810,0,1
607293313,4315,0,.98189199
607293356,1810,0,.82271343
607293380,2710,.00013294337,0
607293436,3040,0,0
607293444,3489,0,.018349461
607293487,3434,0,.10558867
607293639,2677,0,0
607293663,4021,0,0
60729368X,4391,0,0
607293698,2654,0,.50181019
607293786,3619,0,0
607293807,1810,0,.39109403
607293866,2224,0,0
607293890,1921,0,.89964211
607293911,4046,.00099293096,.64922863
607293970,4160,.0019944764,0
607293989,3627,0,0
607294017,4312,0,0
607294041,1810,0,0
607294105,1810,0,1
607294113,1435,0,.56023109
607294279,1790,0,.27190515
607294359,3090,0,0
607294391,3482,0,1
607294404,1810,0,1
607294412,2663,0,0
607294447,3538,.00083701109,0
607294682,4391,0,0
607294789,3040,0,0
607294922,3020,0,0
60729499X,2652,0,.021406155
607295087,3631,0,0
607295335,2440,0,.98320967
60729552X,1810,0,1
607295554,1810,0,1
607295570,4041,.0097444449,.53888887
607295597,1781,0,0
607295634,2652,0,.70678765
607295685,2031,0,.33598185
607295730,1529,0,0
607295773,1810,0,1
607295829,2663,0,0
60729587X,3020,0,0
607295925,3020,0,0
60729595X,2230,0,0
607295984,3070,.00026041668,.26041666
607296055,1312,0,0
607296063,2652,0,0
60729608X,1810,0,.84015465
607296178,1810,0,1
607296186,1790,0,0
607296194,3123,0,0
607296215,1781,0,.34718946
60729624X,3070,0,.25485677
607296266,4160,0,1
607296282,1810,0,1
60729632X,3182,0,.329137
607296397,1810,0,.93841875
60729640X,2311,0,0
607296434,2671,0,0
607296469,3566,0,.035454821
607296506,3090,0,0
607296610,1810,0,0
607296645,3090,0,0
607296688,3410,0,0
607296717,3010,0,.4903501
607296776,1810,0,.76679856
607296792,2312,0,0
607296805,3727,0,.44261682
607296848,1459,0,1
607296864,1810,0,.78273994
607297170,2720,0,0
607297293,2652,0,0
607297306,4211,0,.070902012
607297357,2440,0,1
607297429,3181,0,0
607297525,3628,0,0
607297533,2110,0,0
607297592,3633,0,.25766289
607297760,4160,0,.3935596
607297891,3090,0,0
607297920,2662,0,0
607297947,4353,0,.00028488506
607298034,3080,0,.90018928
607298106,1810,0,.51886702
607298157,1810,0,.49374115
607298384,4391,.001116638,0
607298480,2319,0,0
607298640,4111,0,0
607298659,2429,0,0
607298683,3782,0,0
607298771,3121,0,0
60729878X,2312,0,0
607298798,4041,0,.27179208
607298819,2619,.00049191207,.65313339
607298827,3521,0,.042617522
607298886,3050,0,.071041137
607299125,2655,.0055957534,.69449842
607299176,3210,0,.22721149
607299192,2429,0,.54872847
607299205,4160,0,.96845049
607299299,1790,0,0
607299344,3121,0,0
607299432,3434,0,0
607299459,3569,0,0
607299571,2652,0,0
607299619,1742,0,1
607299651,3240,0,.79999638
607299715,2652,0,0
607299758,4190,0,.35959876
607299774,1810,.0012110936,.2664406
607299782,2685,0,.080016665
607299846,2429,0,1
607299862,2312,0,0
607299934,1781,0,.035228059
607299969,1810,0,1
607300077,1810,0,.99544573
607300093,3653,.0038267525,.29224649
607300309,2031,0,1
60730035X,4172,0,.0019879441
607300368,4312,0,0
607300376,3562,0,.18517415
607300405,3536,.0015764487,.078063741
607300499,2440,0,1
607300536,1414,.0042814901,.0137788
607300560,3410,0,.18924384
607300624,4211,0,0
607300675,3121,0,0
607300763,3136,0,.30359405
607300800,1749,.0018175456,.54045254
607300915,4211,0,0
607301010,1810,0,.71895826
60730115X,3463,0,.64586461
607301168,3565,0,.99108136
607301192,4113,0,0
60730131X,1810,0,.61253417
607301352,1499,0,0
607301416,2411,0,.87587619
607301467,4316,0,0
607301598,3070,0,0
607301619,3121,0,0
607301643,4049,0,0
607301811,1789,0,1
607301977,4041,.000015554519,0
607301993,4160,0,.62221944
607302021,1810,0,1
607302099,4013,0,.60778183
607302275,1782,0,0
607302347,3010,0,0
607302443,3090,0,.52616149
607302515,1810,0,1
607302611,3732,0,.03099052
60730262X,3727,.044388101,.0092188027
607302654,1810,0,.22400676
607302697,3463,.001757063,0
607302806,4063,0,.020153416
607302814,1810,0,.97063518
607302822,2110,0,.97315294
60730297X,1724,0,0
607302988,2319,.0019565218,0
607303008,1413,.00075106486,0
607303155,1498,0,.69179147
60730318X,1810,0,.99692428
607303235,3133,0,.042136002
607303243,3538,0,0
607303331,1419,0,0
607303374,3020,0,0
60730342X,4029,0,0
607303438,3090,0,0
607303462,3674,0,.26624101
60730350X,3030,0,.9677285
607303585,3652,.0090638874,1
607303593,2230,0,0
607303657,4069,0,.94035679
607303737,1911,0,0
607303745,2651,.0030581041,.42874616
607303788,4073,0,0
607303876,1810,0,.95295566
607303892,3535,0,.10681156
607303913,1810,0,1
607303972,1810,0,0
607304051,3679,0,0
607304115,3619,0,.27204302
607304174,1921,0,.94573236
607304182,3070,0,.41429365
607304238,3529,0,.38644233
607304377,4143,0,.066613637
607304457,3565,0,0
607304481,4222,.0021321715,.051033061
607304502,2829,0,.026921673
607304553,2970,0,.49840146
607304625,1810,0,0
607304633,1810,0,.46610254
60730465X,4160,0,0
607304780,3541,0,.85595012
60730481X,3020,0,0
607304887,1830,0,1
607304916,3010,0,0
607304975,4212,0,.97078973
607305249,4049,0,1
607305302,3050,0,0
607305329,3538,0,.3112534
607305337,1810,0,1
607305572,2224,0,0
60730561X,2750,0,0
607305636,3740,0,1
607305652,4160,0,.94658756
607305679,3677,0,0
607305695,2319,0,0
